,time,wind_dir,wind_spd,gust,wave_height,dominant_wpd,average_wpd,mean_wave_dir,air_pressure,air_temperature,sea_surface_temperature,dewpt_temperature,visibility,water_level
135,1515015040.0,999.0,99.0,99.0,0.6600000262260437,14.289999961853027,8.329999923706055,227.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
136,1515016832.0,999.0,99.0,99.0,0.6299999952316284,11.760000228881836,8.5600004196167,264.0,9999.0,999.0,16.5,999.0,99.0,99.0
137,1515018624.0,999.0,99.0,99.0,0.6600000262260437,12.5,8.65999984741211,265.0,9999.0,999.0,16.5,999.0,99.0,99.0
138,1515022208.0,999.0,99.0,99.0,0.5899999737739563,14.289999961853027,8.239999771118164,222.0,9999.0,999.0,16.5,999.0,99.0,99.0
139,1515024000.0,999.0,99.0,99.0,0.6399999856948853,11.109999656677246,8.630000114440918,258.0,9999.0,999.0,16.5,999.0,99.0,99.0
140,1515025792.0,999.0,99.0,99.0,0.6899999976158142,11.760000228881836,8.489999771118164,255.0,9999.0,999.0,16.5,999.0,99.0,99.0
141,1515027584.0,999.0,99.0,99.0,0.6399999856948853,11.760000228881836,7.96999979019165,258.0,9999.0,999.0,16.5,999.0,99.0,99.0
142,1515029376.0,999.0,99.0,99.0,0.6299999952316284,10.529999732971191,7.96999979019165,258.0,9999.0,999.0,16.5,999.0,99.0,99.0
143,1515031168.0,999.0,99.0,99.0,0.6200000047683716,9.880000114440918,7.909999847412109,260.0,9999.0,999.0,16.5,999.0,99.0,99.0
144,1515032960.0,999.0,99.0,99.0,0.6299999952316284,11.760000228881836,8.180000305175781,254.0,9999.0,999.0,16.5,999.0,99.0,99.0
145,1515036544.0,999.0,99.0,99.0,0.6499999761581421,11.760000228881836,8.470000267028809,251.0,9999.0,999.0,16.5,999.0,99.0,99.0
146,1515038464.0,999.0,99.0,99.0,0.6499999761581421,12.5,8.520000457763672,255.0,9999.0,999.0,16.5,999.0,99.0,99.0
147,1515040256.0,999.0,99.0,99.0,0.6399999856948853,11.109999656677246,8.3100004196167,254.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
148,1515042048.0,999.0,99.0,99.0,0.6299999952316284,11.760000228881836,8.399999618530273,254.0,9999.0,999.0,16.5,999.0,99.0,99.0
149,1515043840.0,999.0,99.0,99.0,0.6499999761581421,11.109999656677246,8.170000076293945,255.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
150,1515045632.0,999.0,99.0,99.0,0.6299999952316284,11.760000228881836,7.809999942779541,258.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
151,1515047424.0,999.0,99.0,99.0,0.6399999856948853,11.109999656677246,8.220000267028809,234.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
152,1515051008.0,999.0,99.0,99.0,0.6000000238418579,11.760000228881836,8.449999809265137,262.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
153,1515052800.0,999.0,99.0,99.0,0.6200000047683716,12.5,8.670000076293945,247.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
154,1515054592.0,999.0,99.0,99.0,0.6299999952316284,10.529999732971191,8.5600004196167,245.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
155,1515056384.0,999.0,99.0,99.0,0.6200000047683716,11.109999656677246,8.630000114440918,243.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
